full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id
Jimmy Williams,WR,,26.0,,Active,4.0,5254,3059733.0,31383.0,dfcdc8a4-3e87-4ebf-88be-df271f2810fc
Kolby Listenbee,WR,,27.0,,Inactive,6.0,3348,2971544.0,29426.0,7b8fdcab-0453-4767-97e1-9f09f6c65cae
Harrison Bryant,TE,SEA,28.0,,Active,6.0,6850,4040774.0,32785.0,f58a5899-8b78-46e8-a29a-ba6273b7d872
Ray-Ray McCloud,WR,,29.0,,Active,7.0,5096,3728262.0,31157.0,f7ff7599-a175-4a0c-b887-3ae9e596fc64
Tristan Vizcaino,K,,27.0,,Active,4.0,5823,3127313.0,31808.0,cefd0600-93f2-4e0f-9624-81e3dc495c1d
Alstevis Squirewell,RB,,32.0,,Active,9.0,3811,3137094.0,29931.0,7dff5c9b-3376-4877-8ab8-7e46b8ca50ac
Derrick Dillon,WR,,26.0,,Active,2.0,7100,3843469.0,33038.0,25ed33f9-7abb-421b-91c0-46fb7f581a76
Kareem Hunt,RB,,30.0,,Active,9.0,4098,3059915.0,30199.0,0ef0d0ca-2d2d-455b-ab63-a20c01303e37
Skyler Bell,WR,BUF,24.0,,Active,0.0,13402,,,1f9e2e7e-d692-4494-adfb-86437a976450
Charlie Kolar,TE,LAC,27.0,,Active,4.0,8127,,,3c048ac9-2c0f-4bf0-9ddc-ce99c9387ac8
Lawrence Keys,WR,DET,26.0,,Active,2.0,12001,,,4f4d6620-0708-11ef-a700-ad91eb958fd8
Joshua Simon,TE,ATL,25.0,,Active,1.0,12883,,,45892890-246c-11f0-9194-77c874aa65db
James Turner,K,,24.0,,Active,1.0,12156,,,3907d840-07c2-11ef-8778-9f03cac5fc84
John Lunsford,K,,31.0,,Active,9.0,3574,2968266.0,29769.0,d211d5e4-2e63-493a-b5b7-cd26235934f7
Dylan Cantrell,TE,,27.0,,Active,4.0,5103,3052576.0,31161.0,870e89e7-018a-466b-adff-d0fe872b3e20
Sterling Shepard,WR,,33.0,,Active,10.0,3200,2976592.0,29274.0,1ffc735b-74d8-44d2-ab32-00c5485c799f
Gerald Everett,TE,,30.0,,Active,8.0,4089,3918639.0,30157.0,ebeceb00-57e0-4b74-9cf7-853da2afed18
Dre Miller,TE,,25.0,,Active,2.0,8760,,,279ad0b0-d265-11ec-b16e-cf7159baf83d
Josh Lambo,K,,32.0,,Active,7.0,2671,2998120.0,28685.0,69bdf41e-3c32-46c1-93b8-e952edf5c61d
Jared Smart,WR,,,,Active,1.0,8418,,,0aca2880-d555-11ec-addb-6dd6dcd40f21
Kerrith Whyte,RB,GB,25.0,,Active,3.0,6175,3919104.0,32054.0,0a040f48-4fa1-479d-ae9d-3ab1457539ee
E.J. Warner,QB,,,,Active,0.0,13989,,,1d055e30-4bde-11f1-90cb-d9e2c0b73385
Tyler Kroft,TE,,31.0,,Active,9.0,2390,2582410.0,28473.0,36f54823-9d51-4180-9c91-d10281deb4bf
T.J. Yeldon,RB,,28.0,,Inactive,7.0,2341,2976516.0,28424.0,d28afbc1-16c0-4012-b24a-1bd99817e8a9
Devin Fuller,WR,,27.0,,Active,6.0,3393,2971574.0,29472.0,c5c88abd-6bf8-4eec-be52-53177cb9d54b
Kameron Brown,WR,,26.0,,Active,1.0,8888,,,ea937dc0-d52a-11ec-bc5c-6fe604597dfb
Dare Ogunbowale,RB,,31.0,,Active,9.0,4718,2983509.0,30860.0,42b57148-fc06-4aee-b40b-bb941271b5b7
Blake Haubeil,K,,,,Active,1.0,7855,,,c5dd8fc7-7723-4a66-8faf-2106a9898f13
Chase Garbers,QB,,24.0,,Active,1.0,8431,,,f0a26520-d3a2-11ec-96a0-c3471a31202c
Ihmir Smith-Marsette,WR,ARI,26.0,,Active,5.0,7559,,,39156891-0d05-470b-8b64-751602820bb1
Milton Wright,WR,,22.0,,Active,1.0,11536,,,f9a542c0-2c05-11ee-97f7-d136719400ef
Jay Lee,WR,,31.0,,Active,9.0,3520,2577051.0,29780.0,7f35f456-4ac5-4fdf-bbcc-395d0fffb728
Malcolm Brown,RB,,29.0,,Active,8.0,2588,2570986.0,28990.0,0e7e6cbb-0e88-4a74-b457-1753851e37f3
Bub Means,WR,NO,25.0,,Active,2.0,11748,,,ef0feb13-57b8-474c-a723-cf03f57a321a
Eldridge Massington,WR,NO,24.0,,Active,1.0,5744,3047578.0,31740.0,
Terrell Jennings,RB,NE,25.0,,Active,2.0,12412,,,e6fc9a80-1168-11ef-8e6a-d7d3a1fb0861
Kevin Austin,WR,NO,26.0,,Active,4.0,8200,,,3173c5c0-cbb6-11ec-88c8-199e5defa0d2
Taiwan Jones,RB,,35.0,,Active,12.0,886,14167.0,24912.0,adadafa1-dc37-486d-8538-7db1e1b5f71e
Najee Harris,RB,,27.0,,Active,5.0,7528,,,48ec58c3-ec26-4434-b005-8d34035e6667
,DEF,CIN,,,,,CIN,,,
Dominic Richardson,RB,DAL,25.0,,Active,0.0,13725,,,1da38340-4278-11f1-8ff9-7beda285a5f2
Lance McCutcheon,WR,TEN,27.0,,Active,4.0,8745,,,fb2a4c20-d207-11ec-ab20-b37737d70cc4
Tyler Loop,K,BAL,24.0,,Active,1.0,12711,,,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c
Jeff Cotton,WR,,26.0,,Inactive,3.0,7319,4282647.0,32978.0,2b0e3931-07d2-4b03-9b28-489258465ac2
Raheem Blackshear,RB,,27.0,,Active,4.0,8255,,,f64a23e0-d457-11ec-9026-65785f74dc2a
Drew Plitt,QB,,26.0,,Active,2.0,8915,,,8b9015a0-0db9-11ed-b0b0-c73f592df813
Michael Mayer,TE,LV,25.0,,Active,3.0,9482,,,31f4645a-7ccb-4633-8580-2fca361beb4f
Tony Jones,WR,,32.0,,Active,10.0,2639,2511102.0,28860.0,ee5c7c6a-bf9b-46c6-90fe-61ea7f2b7fe2
Slade Bolden,WR,,24.0,,Active,2.0,8191,,,77745390-c97d-11ec-a1a0-57a82b503f37
Ben Roethlisberger,QB,PIT,39.0,,Active,18.0,138,5536.0,6770.0,ea357add-1a41-4a8b-8f34-bbfade7f4d98
Krishawn Hogan,WR,,26.0,,Active,5.0,4526,4198679.0,30487.0,a2368d42-9e6b-4268-883a-f23ef7ef5638
Tanner Mordecai,QB,,25.0,,Active,1.0,11924,,,9872e720-057e-11ef-8f42-d1679459a166
Cairo Santos,K,CHI,34.0,,Active,12.0,2020,17427.0,28227.0,d96ff17c-841a-4768-8e08-3a4cfcb7f717
Devon Johnson,RB,,28.0,,Active,6.0,3412,,32114.0,74c6ee11-d746-45cb-90bc-4db7f024bc1a
Luke Benson,TE,,23.0,,Active,1.0,11862,,,0cf418b0-04ff-11ef-8a3d-1fdb7347f8d4
Andre Lindsey,WR,,,,Active,3.0,6617,4028212.0,32362.0,f89a882d-d345-4966-82c4-528469b28eb6
Joe Walker,WR,,26.0,,Active,3.0,6727,3912052.0,32639.0,d29a7df9-8900-4607-9a8b-0e00b27d0d30
Tyler Bass,K,BUF,29.0,,Active,6.0,7042,3917232.0,32858.0,bfccbff4-bc01-41ed-aa11-be976160504c
Derrick Johnson,WR,,33.0,,Active,11.0,1842,17374.0,28245.0,d16c4eb0-4ec5-4654-995a-b119bc2342af
C.J. Prosise,RB,,27.0,,Active,6.0,3204,2980148.0,29324.0,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b
Malik Davis,RB,DAL,27.0,,Active,4.0,8800,,,7caf1f90-d30d-11ec-8b77-45b1765fd110
Nick Ralston,RB,,25.0,,Active,1.0,7941,,,c4e6f302-b6a0-431d-a1f0-25efa2e7a8c7
Easop Winston,WR,,28.0,,Active,5.0,7337,4245174.0,33299.0,495dfd2f-adc6-4ea0-a830-0513db2c1477
Trayvon Rudolph,WR,MIN,24.0,,Active,0.0,14038,,,a36a6800-4fc4-11f1-b32b-dbd28c1a355e
Anthony Firkser,TE,WAS,31.0,,Active,9.0,4435,3049698.0,30571.0,b0719e3d-199b-46e5-a2b4-1091f6fd5c0d
Max Klare,TE,LAR,23.0,,Active,0.0,13278,,,680fc10a-4de2-4571-b228-2c2fd79d437f
Luke Grimm,WR,LAC,24.0,,Active,1.0,12803,,,d6933d60-238d-11f0-b20f-f13e07eacbeb
Rakeem Boyd,RB,,,,Inactive,1.0,7532,,,3d959d65-5c4c-4de4-bc6a-1bbc4f0c0bcf
Sam Hartman,QB,WAS,26.0,,Active,2.0,11558,,,7e65f950-06ee-11ef-82bc-b549600b8321
Talolo Limi-Jones,WR,,25.0,,Active,1.0,8573,,,f95c7090-ca1d-11ec-aeb5-1b91b32ddede
Ricky Person,RB,,24.0,,Active,1.0,8239,,,4f48ca10-c980-11ec-a1a0-57a82b503f37
A.T. Perry,WR,PIT,26.0,,Active,3.0,10863,,,f6986d22-e3bb-4509-9309-90d92c01437a
Xavier Johnson,WR,CIN,27.0,,Active,2.0,11969,,,4bf636c0-0706-11ef-b33a-7b84ef0f7eb5
Jermaine Kearse,WR,,31.0,,Injured Reserve,10.0,1290,15428.0,25991.0,7e5b8212-df93-4069-b3f0-be4b5cb47389
Roschon Johnson,RB,CHI,25.0,,Active,3.0,10235,,,e3c414c0-be8c-4807-af9c-f91d89c83e60
Junior Bergen,WR,SF,23.0,,Active,1.0,12743,,,b67ab6d1-bed0-4dd0-a21a-d4108fc07711
Ka'imi Fairbairn,K,HOU,32.0,,Active,10.0,3451,2971573.0,29792.0,203b60aa-cb94-499c-a4ca-d3c6b94dddc4
Laquon Treadwell,WR,IND,31.0,,Active,10.0,3155,3051889.0,29257.0,2e0badcd-b78c-40ee-a83b-a1bbb36bc545
Jacob Sirmon,QB,,,,Active,1.0,12278,,,ce40d8a0-0be4-11ef-9828-2777817efee6
Sam Howell,QB,DAL,25.0,,Active,4.0,8162,,,7d85e9c2-f464-4654-9200-acfcffd7dfaf
Caleb Williams,QB,CHI,24.0,,Active,2.0,11560,,,49d4b627-3f19-49a8-ae33-f539e0fb1f88
Will Kacmarek,TE,MIA,23.0,,Active,0.0,13434,,,8f405d6d-46dd-4f4e-b6cf-52379cd9bb54
Ty Fryfogle,WR,,24.0,,Active,2.0,8196,,,0b778d70-d30e-11ec-8b77-45b1765fd110
Keshawn Hill,RB,,31.0,,Active,10.0,2927,,,160b96da-d82c-4bb5-8315-0524266359e8
Travis Homer,RB,PIT,27.0,,Active,7.0,6012,4037457.0,32036.0,4afb77d8-4564-469b-be4c-5a8587df8046
Tyler Scott,WR,LAR,24.0,,Active,3.0,9490,,,6833ad69-9f24-4780-989c-83bdb090ec5e
Master Teague,RB,,23.0,,Active,2.0,8149,,,d4c3e170-ce08-11ec-9598-03840dd5f387
James O'Shaughnessy,TE,,31.0,,Active,8.0,2476,2508079.0,28561.0,e5c6b0d4-3e77-422b-a6d8-574a10ed385e
Auden Tate,WR,,26.0,,Active,5.0,5130,3921564.0,31223.0,75a646ac-b2d2-42d9-91c7-3b00fdf71ef9
Drew Stanton,QB,,37.0,,Active,15.0,181,10487.0,8297.0,22fb2b54-4936-4e8a-a48d-62096c0c9bb1
Taquan Mizzell,RB,NYG,28.0,,Inactive,5.0,4349,3048680.0,900125.0,b8033c75-de94-46df-a645-284f419c4497
Jake Kumerow,WR,,31.0,,Inactive,8.0,2821,3085107.0,28974.0,aa759477-6206-4984-ab9c-eb213abfd020
Jalen Reagor,WR,MIA,27.0,,Active,6.0,6798,4241802.0,32691.0,06ff7f42-5fe7-4899-84a5-9ba5349d17e8
Kent Taylor,TE,,28.0,,Active,4.0,4861,2980119.0,30957.0,69443f0b-8385-4eeb-871b-cbab8f1dddf0
Justin Hall,WR,,25.0,,Active,3.0,8441,,,575ea340-d3a4-11ec-96a0-c3471a31202c
Spencer Schnell,WR,,27.0,,Inactive,3.0,6593,3126075.0,32560.0,35b28aeb-b711-4e73-8c85-d3b9dd8cb672
C.J. Worton,WR,,25.0,,Active,3.0,6359,4361074.0,32122.0,c7e30bc6-a646-4d07-b602-88725d78ce47
Kirk Merritt,WR,,26.0,,Active,3.0,7351,3915145.0,33242.0,521f597a-0709-4cc4-afab-72d93eccb5fc
Max Tomczak,WR,BUF,,,Active,0.0,13698,,,cf78aed0-426c-11f1-bbe3-458e19d5b879
Josh Reese,WR,,34.0,,Active,10.0,2905,,28790.0,02de3332-2fe0-4d38-a04e-b5a6cf1c07c1
Ramon Jefferson,RB,,25.0,,Active,1.0,12402,,,38d59ac0-1130-11ef-a833-6743924cffe6
John Hurst,WR,,25.0,,Inactive,2.0,7455,4683123.0,33295.0,e4edfc2e-c6f7-42fc-b8b1-8e5282457000
Shane Zylstra,TE,BUF,29.0,,Active,5.0,8041,,,0cafaac9-20fb-4e5a-9362-158d8a4e7904
Alvin Kamara,RB,NO,30.0,,Active,9.0,4035,3054850.0,30180.0,d9c857b2-97da-4fb8-a527-afbbb2a67413
D.J. Williams,RB,,25.0,,Inactive,1.0,11989,,,38f29610-0713-11ef-80af-99b01a8e5b02
Jerry Lovelocke,QB,,32.0,,Active,10.0,2557,2527708.0,,38fe9a81-b824-4845-a37d-47c7df06eb91
Brandon Johnson,WR,LV,27.0,,Active,4.0,8756,,,d90f8660-d251-11ec-b16e-cf7159baf83d
Ryan Davis,WR,,24.0,,Active,3.0,6036,3916946.0,32227.0,73ddb02e-e0e7-45d5-89d4-27b551af351a
Jalan McClendon,QB,,,,Active,3.0,6596,3116715.0,32584.0,f54f3a6d-6a42-46ca-9b1f-7567f3e1288a
Marquez North,WR,,26.0,,Active,6.0,3464,3044716.0,29733.0,222cc1fb-5183-4737-9aa0-be41f4acf7f6
Tre Nixon,WR,,26.0,,Active,3.0,7546,,,c552a87b-4612-49f2-a6a4-55a5e26787c7
Kenny Cook,WR,,29.0,,Active,7.0,2836,2987210.0,29091.0,b40ab61c-aa64-4124-8117-d21fb3cfac7a
Jarquez Hunter,RB,LAR,23.0,,Active,1.0,11569,,,e71d4c32-3233-467f-ab01-71de34e5d9b4
Armanti Foreman,WR,,,,Active,4.0,5401,3125115.0,31231.0,5eb700e5-713f-40ff-a43a-189521babdbd
Joshua Cephus,WR,,25.0,,Active,2.0,12114,,,4704e820-0740-11ef-969f-ef7a39469df5
Pig Howard,WR,,28.0,,Active,5.0,4805,3122122.0,30926.0,a6202dfd-ee93-47ce-9e7d-33ed3f062939
Toriano Clinton,RB,,,,Active,1.0,11538,,,3d687b10-306d-11ee-be6b-33c766d105db
Elijhaa Penny,RB,,28.0,,Active,6.0,3803,2575965.0,29906.0,6c6a6099-0169-4c9a-b024-0d8f4a795f38
Pete Guerriero,RB,,23.0,,Active,2.0,7079,4262315.0,33366.0,573c2c6b-fbd7-40e8-a83e-30140cf43e7b
Luis Perez,QB,,30.0,,Active,6.0,5709,4290778.0,31734.0,90395591-32e3-42e8-962f-1f82f7cd6e75
Jacob Breeland,TE,,25.0,,Active,2.0,7015,3915136.0,32994.0,a8614822-2740-4b1f-a01e-b7960a4f07f6
Nikko Remigio,WR,KC,26.0,,Active,3.0,11320,,,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5
Bauer Sharp,TE,TB,23.0,,Active,0.0,13308,,,613e095e-7bd0-4e02-b21d-fc3f846b0937
Ayir Asante,WR,,23.0,,Active,1.0,12097,,,6ffccde0-0733-11ef-8cad-a9479b5c82e9
Tip Reiman,TE,ARI,24.0,,Active,2.0,11716,,,44767e85-080f-4212-b2f2-cba160c81a9f
Derrick Gore,RB,,29.0,,Active,5.0,6753,3925346.0,32630.0,21b65d27-e517-4301-8a08-584f73226de8
Oscar Delp,TE,NO,22.0,,Active,0.0,13319,,,e30ac2bf-f359-4913-8e92-0a97a7ebf289
Reggie Begelton,WR,,28.0,,Active,2.0,6763,2974503.0,32664.0,6fb8803e-2a84-454b-827f-df747e9157d8
Trey Potts,RB,,,,Active,1.0,12166,,,8e183a50-07cc-11ef-8aac-6727a5acc608
Eric Dungey,QB,,25.0,,Active,3.0,6443,3916447.0,32235.0,3796cfdb-d6c9-4687-a803-23f2d5bcb54c
Graham Gano,K,,38.0,,Active,17.0,503,12460.0,9526.0,63f8a401-f308-4463-9d0b-4335b98da682
DeShon Williams,TE,,,,Active,1.0,8102,,,b3e3f8e0-10e5-11ec-81fd-1feb6f58afd2
Cedrick Wilson,WR,DET,30.0,,Active,8.0,5113,4036335.0,31178.0,a964f59b-af2b-48e1-b64d-c376cc1d8c28
Ryan Flournoy,WR,DAL,26.0,,Active,2.0,11783,,,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd
Treyvhon Saunders,WR,HOU,,,Active,0.0,13862,,,c366da10-4323-11f1-afc9-131e6f78b621
Joel Honigford,TE,,25.0,,Active,1.0,11197,,,0b9063b0-e8ff-11ed-b35b-bbba0a639674
Anthony Turner,WR,,,,Active,1.0,8813,,,8db65430-d325-11ec-8b77-45b1765fd110
Mike Harley,WR,,26.0,,Active,2.0,8421,,,14114270-d307-11ec-8b77-45b1765fd110
Donatella Luckett,WR,,34.0,,Active,10.0,2570,3165703.0,29097.0,39f20038-bc1e-4374-98b4-4e2c9fce8f9d
Brandon Ross,RB,,32.0,,Active,9.0,3570,2577089.0,29544.0,ed6692e9-bc77-42fd-bc66-a167e4c44d77
Aldrick Rosas,K,,27.0,,Active,6.0,3827,3068939.0,29949.0,8fb2ca06-3d13-4552-98e0-7b913b4ab5b9
Colin Granger,TE,,,,Active,2.0,12551,,,2a9a5960-13cc-11f0-b2b7-33597476d625
Jeff Foreman,WR,,25.0,,Active,1.0,11850,,,246d8910-04fd-11ef-b37b-bd7cd2cd58f0
Jake Fromm,QB,,26.0,,Active,5.0,6822,4240689.0,32837.0,12ce10f6-7f95-42db-8ed3-36b14933484f
Kade Warner,WR,,24.0,,Active,1.0,11419,,,b9121580-f1b8-11ed-9bf1-7fd77a26dc1f
Keric Wheatfall,WR,,23.0,,Active,1.0,8892,,,2f45bca0-d542-11ec-aa25-bb971496bc41
Justyn Ross,WR,,25.0,,Active,3.0,8140,,,cce91700-ce0c-11ec-8f7c-f5226825ea6a
Grant DuBose,WR,,24.0,,Active,2.0,11024,,,3b590cad-60c1-471d-a54a-d593a676afa9
Jeff Driskel,QB,,32.0,,Active,10.0,3362,2574630.0,29441.0,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71
Sone Ntoh,RB,,,,Active,0.0,13022,,,c2d12a90-254e-11f0-bbb1-dfff98110c96
Kyle Sloter,QB,,28.0,,Active,5.0,4588,2972092.0,30822.0,e23505d9-b677-4a86-ba17-564c165a6e66
Aaron Bailey,QB,BAL,,,Active,1.0,4683,3042451.0,30845.0,
Ethan Sanchez,K,,24.0,,Active,0.0,13842,,,45e8ba90-430a-11f1-bc7e-e5fd42750499
Luke Schoonmaker,TE,DAL,27.0,,Active,3.0,10871,,,143957a7-4649-4a19-b351-e606edc75ebd
Siaosi Mariner,WR,,24.0,,Active,2.0,7309,,33353.0,7b4091b3-fab5-43e4-93cb-bd2c8eab17c0
Jaylen Smith,WR,,25.0,,Active,3.0,6155,3916418.0,32302.0,203f2976-1311-41d7-b630-3cc237cba516
Montana Lemonious-Craig,WR,,23.0,,Active,0.0,13222,,,d1228a70-3b11-11f0-bd22-c9ffb1b29863
Garrett Celek,TE,,33.0,,Injured Reserve,10.0,1223,15204.0,26253.0,16cc9ade-f9ad-4d32-b5b9-d7568ee80f58
Ross Martin,K,,28.0,,Active,6.0,3460,2969886.0,29793.0,118c6c2c-1001-4524-851d-53db1f735d3c
Emanuel Wilson,RB,SEA,27.0,,Active,3.0,11435,,,05266280-f323-11ed-bd27-0bcbcaae8d67
Ryan Fitzpatrick,QB,,39.0,,Active,17.0,333,8664.0,7426.0,0742d2ea-1cf2-49a6-a150-77ba6e034d8c
JP Richardson,WR,CHI,24.0,,Active,1.0,12746,,,46e7a540-22fa-11f0-9b1e-5bbc697f9f6c
Jason Myers,K,SEA,35.0,,Active,11.0,2747,2473037.0,28378.0,7af4c94b-529b-4403-ab66-2bfed3fcf0c7
Devon Garrison,TE,,,,Active,1.0,12443,,,02c514d0-5e36-11ef-bea0-ef0168d6a1df
Jacoby Brissett,QB,ARI,33.0,,Active,10.0,3257,2578570.0,29325.0,ad2258ab-67f0-41c2-bcf3-f3ba145187dc
Ronnie Brown,RB,,23.0,,Active,1.0,11413,,,1d4c9550-f1bb-11ed-9bf1-7fd77a26dc1f
Michael Badgley,K,,30.0,,Active,7.0,5230,3123052.0,31366.0,375b0d7f-8d03-4111-8c1b-62907f0326a1
Ryan Griffin,TE,,33.0,,Active,10.0,1425,15887.0,26824.0,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71
Rodney Anderson,RB,,25.0,,Inactive,3.0,5918,3705353.0,32043.0,f3c3c5ba-2788-4708-bbc5-4ea525d06a81
Shermari Jones,RB,,,,Active,1.0,8242,,,ca080c90-d2ed-11ec-96a0-c3471a31202c
Robert Turbin,RB,,32.0,,Active,10.0,1232,14894.0,25816.0,63fd9abe-4bdf-4611-9497-0c67e030ce01
C.J. Stroud,QB,HOU,24.0,,Active,3.0,9758,,,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6
Michael Thomas,WR,,31.0,,Active,8.0,3199,2976316.0,29281.0,90c1756d-1f47-41b7-89fe-b113c9850bc1
Junior Vandeross,WR,,,,Active,0.0,13351,,,
Elijah Higgins,TE,ARI,25.0,,Active,3.0,10231,,,a01b7698-d67f-4b60-b2fb-4c667336b718
Isaiah Coulter,WR,,24.0,,Active,3.0,7085,4248504.0,32841.0,0063fe36-d8c2-43e6-8ab1-af890eb58cea
Tayon Fleet-Davis,RB,,,,Active,1.0,8707,,,10107220-ce0e-11ec-8f7c-f5226825ea6a
T.J. Logan,RB,,27.0,,Active,5.0,4186,3039723.0,30292.0,987fb8b2-98ba-4a01-bd84-d962dcdcd053
Kadarius Calloway,RB,TB,,,Active,0.0,14021,,,5ed00070-4d48-11f1-ad0f-8901f12a0d89
Mason Rudolph,QB,PIT,30.0,,Active,8.0,4972,3116407.0,31046.0,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390
Kobe Lewis,RB,,24.0,,Active,1.0,12026,,,c63de360-071f-11ef-85a6-f573c09412d9
Giles Jackson,WR,,24.0,,Active,1.0,13153,,,50201cb0-2911-11f0-8936-0dff501e2cb9
Shaquan Davis,WR,,24.0,,Active,1.0,11105,,,034647b0-e779-11ed-aab6-6fb0dd124e97
Branden Mack,WR,,23.0,,Active,1.0,8021,,,63cd5827-1001-4976-94d2-c6fac7678c51
Jamel Johnson,WR,,30.0,,Active,6.0,3078,3153437.0,29213.0,ebf932ff-92e0-4c5b-a363-2c821d97703f
Matthew Slater,WR,,38.0,,Active,16.0,312,11387.0,8930.0,9d404288-65c5-414f-8ea5-ceb97eccaea0
Artavis Pierce,RB,,25.0,,Active,2.0,7227,4042808.0,33179.0,a21cba9e-32a9-494b-b2a1-d454b65872b6
Israel Abanikanda,RB,DAL,23.0,,Active,3.0,9227,,,07802728-2d68-4aac-8e1f-ee306977495d
Marcus Cooper,RB,,,,Active,1.0,11222,,,4e83aa10-e9fe-11ed-9c34-3f26f2e7ed88
Kevorian Barnes,RB,,,,Active,0.0,13831,,,6e4e7110-42be-11f1-bf27-b1954dac51ed
Dontae Strickland,RB,,24.0,,Active,3.0,6592,3916451.0,32579.0,5bbe722c-3a86-4ef4-a730-ff83c2676d69
Lincoln Sefcik,TE,,25.0,,Active,1.0,12237,,,5b2890e0-097a-11ef-b5cb-8b4f1f92c2bc
Jared Pinkney,TE,,26.0,,Inactive,3.0,6834,3915772.0,33064.0,3d2f2c64-3d4e-461b-a3e7-677f74e6c5f8
Devin Lucien,WR,,28.0,,Active,6.0,3380,2577190.0,29459.0,41511ce3-77f8-48c4-8cf9-7029ec7e1bbf
James McCourt,K,,25.0,,Active,1.0,8577,,,5b2f5350-ca2d-11ec-85ef-0dc0f14c8af3
Johnny Johnson,WR,,26.0,,Inactive,3.0,8185,,,ef986840-c967-11ec-89b7-476565ea032f
Justin Sumpter,WR,,25.0,,Active,3.0,6384,3911927.0,32179.0,7a5ddf17-b814-4f2c-82de-b73b52ef53be
Joel Wilson,TE,TEN,26.0,,Active,3.0,11113,,,ddf76000-e775-11ed-94a4-29de8209e516
Drake Stoops,WR,,26.0,,Active,1.0,12133,,,5b79dec0-07c5-11ef-94fe-2da30a2c16b4
Greg Dortch,WR,DET,28.0,,Active,7.0,5970,4037235.0,32523.0,4484c7d1-025a-4f26-8e9b-48503afb0c68
Terrell Sinkfield,WR,,31.0,,Active,9.0,1652,16414.0,27254.0,db2af70c-d9ae-431c-875a-46a5fef39021
Emanuel Hall,WR,,24.0,,Inactive,3.0,5924,3924318.0,32253.0,d6f5ecdf-be55-430e-9370-0ea608395dad
Deshon Foxx,WR,,29.0,,Active,7.0,2931,2576608.0,29128.0,d85a0444-d669-4d3f-805a-c0de1a973491
Kamryn Pettway,RB,,26.0,,Active,4.0,5273,3121597.0,31238.0,7ef17350-e889-4498-b29c-df004ee204fa
Chase Harrell,TE,,25.0,,Active,2.0,7481,3880416.0,33198.0,31815cf3-6f59-439c-9a10-8548151da1f8
J.T. Barrett,QB,,26.0,,Active,4.0,5228,3040507.0,31365.0,b6f50b3b-0b8b-4318-be6d-b6677616a3c6
Ben Braunecker,TE,,27.0,,Active,6.0,3465,2969241.0,29913.0,d76c8e95-7c6e-4def-9fd9-d813df18b3b8
Da'Quan Felton,WR,NYJ,25.0,,Active,1.0,12892,,,85f39de0-247e-11f0-af0b-450704afaebc
Myles Price,WR,MIN,24.0,,Active,1.0,13075,,,c17f53c0-25de-11f0-b2c4-1fd68bf02b2c
Rasheed Bailey,WR,,28.0,,Active,7.0,2753,3892271.0,28645.0,626f4299-291c-4cb2-aad8-b8833ceaebf9
Trent Howland,RB,,,,Active,0.0,13996,,,65b7c760-4bdb-11f1-888a-55a601b5ac0f
Justin Hardy,WR,,30.0,,Active,7.0,2412,2518678.0,28495.0,052a93cf-8536-4a12-9831-84b27e8608da
Eric Frohnapfel,TE,,32.0,,Active,10.0,2932,,,77baabed-b158-4c63-a42b-e1cc4a32cc5e
Kevin White,WR,,30.0,,Active,8.0,2312,3042435.0,28395.0,5b496c58-83ef-4763-b1e0-5f052af46b3e
,DEF,DEN,,,,,DEN,,,
KJ Hamler,WR,,26.0,,Active,5.0,6805,4240380.0,32716.0,89338a12-65a8-4670-ac99-97281732ff79
Nate Adkins,TE,DEN,27.0,,Active,3.0,11433,,,bcd0ae60-f31c-11ed-819c-fd03d0cc2698
Josh Pederson,TE,,26.0,,Inactive,3.0,7733,,,bb7a78a0-def1-4e82-b04c-15236810229a
Jordon Vaughn,RB,,,,Active,0.0,13930,,,71329c70-4a99-11f1-be4e-833c73aebd99
Tank Dell,WR,HOU,26.0,,Active,3.0,9502,,,25e7b423-f716-4d1a-9623-cee3e7d822ab
Stephen Gostkowski,K,,37.0,,Inactive,16.0,110,9704.0,7867.0,a527b7db-0b52-4379-9e4c-2e08c1fe1bed
Tre'Shaun Harrison,WR,,24.0,,Inactive,1.0,11456,,,a724ff80-f326-11ed-8bd1-531b5a712bd5
Trevor Moore,K,,27.0,,Active,4.0,5397,3122979.0,31265.0,4a42be1d-bd13-40e9-93ff-3262bc2792c9
D'Eriq King,QB,,25.0,,Active,2.0,8199,,,ead606a0-cfe8-11ec-8762-8dfa2bbad12c
Pat Conroy,TE,,,,Active,0.0,13014,,,342ad590-254c-11f0-b590-638448ed013c
Tulu Griffin,WR,,24.0,,Active,1.0,11886,,,fffee080-04ff-11ef-8a9a-5f3b29e3b4c8
Marcus Mariota,QB,WAS,32.0,,Active,11.0,2307,2576980.0,28390.0,7c16c04c-04de-41f3-ac16-ad6a9435e3f7
Braylon Sanders,WR,,26.0,,Active,3.0,8178,,,011ab650-d3b2-11ec-96a0-c3471a31202c
